                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                   neutron_rich_core_mass                               tau10_mass                             tau10_radius                              tau100_mass                            tau100_radius                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date 
                                     571                                      906                  3.0000000000000000E+000                  2.0000000000000000E-002                  3.2838973735967781E+006                  3.6243357130152704E+004                  1.2265414280059449E+004                  8.5079420243464753E+001                  2.0426830185743579E+000                 -3.3165917982616362E+000                  6.9893984210995852E-001                  2.3300493932005326E-006                  2.8049398851714830E-001                  3.5896706234868109E-005                  5.0224363370518525E-003                  9.3432600270826494E-003                  2.0850244238750362E-003                  3.0000000000000000E+000                  0.0000000000000000E+000                  2.0993485152766787E+000                  7.3712160752310323E-005                  8.4017821828317130E-001                  7.9304108764202425E-003                  5.8580397475425754E-003                  2.8124364896041993E-002                  6.2550732716251164E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.9999999999083609E+000                  2.0386432775571235E+000                  2.9999999991663029E+000                  2.0329908672473525E+000                  1.6869332436685239E+004                  1.2195452453105014E+006                  3.5261171167071283E+008                  8.5227262736523699E+001                  8.5227262736523699E+001                  1.1388343026083112E-036                  5.7593493079468399E+000                  5.0000000000000000E+001                  1.0000000000000000E+003                  1.0363191975701769E+014                                  "15140"                               "gfortran"                                 "10.2.0"                    "x86_64-macos-21.4.1"                                 "CRMATH"                               "20210624" 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23 
                                      12                  2.9999999999946563E+000                  3.1004805826947862E-001                  4.1306896242640772E+000                 -8.9654898064334176E+000                  3.2673064265307254E+000                  6.9999999999959239E-001                  2.8000000000040770E-001                  1.9999999999999907E-002                  2.0419638923286989E+000                  1.9728440914358816E+004                  9.9964795015226549E-001                  2.0419394951166878E+000                 -9.9000000000000000E+001                  0.0000000000000000E+000                  3.6666104041524814E-004                  0.0000000000000000E+000                  1.3799624899293323E+000                  1.3489685462933254E+000                  2.5291767542734100E-001                  2.3237804131463319E-005                  6.5468308298216915E+008                  1.4205942798930759E+011 
                                      13                  2.9999999999941878E+000                  3.1003768019395328E-001                  4.1336399775875963E+000                 -8.9517278309914552E+000                  3.2839994920952433E+000                  6.9999999999959239E-001                  2.8000000000040770E-001                  1.9999999999999907E-002                  2.0419150973216760E+000                  1.9729383814397264E+004                  9.9962406244840785E-001                  2.0418914599698468E+000                 -9.9000000000000000E+001                  0.0000000000000000E+000                  3.6668161307020652E-004                  0.0000000000000000E+000                  1.3804534122979306E+000                  1.3498326293164431E+000                  2.5344555569093735E-001                  2.2667490736014032E-005                  6.5092891804430807E+008                  1.4205603332066901E+011 
                                      14                  2.9999999999937188E+000                  3.1002762511462528E-001                  4.1365075038179970E+000                 -8.9385075397723650E+000                  3.3000760636949469E+000                  6.9999999999959239E-001                  2.8000000000040770E-001                  1.9999999999999907E-002                  2.0418678220707553E+000                  1.9730297411599404E+004                  9.9960091874451906E-001                  2.0418448923646664E+000                 -9.9000000000000000E+001                  0.0000000000000000E+000                  3.6670489300367809E-004                  0.0000000000000000E+000                  1.3801759576301189E+000                  1.3499462114977507E+000                  2.5356582037009001E-001                  2.2061053054105191E-005                  6.4868304752756763E+008                  1.4205274438146246E+011 
                                      15                  2.9999999999932503E+000                  3.1001787084122728E-001                  4.1392956109360828E+000                 -8.9257879255758308E+000                  3.3155800687950174E+000                  6.9999999999959239E-001                  2.8000000000040770E-001                  1.9999999999999907E-002                  2.0418219621435791E+000                  1.9731183718219152E+004                  9.9957846791550664E-001                  2.0417996932704048E+000                 -9.9000000000000000E+001                  0.0000000000000000E+000                  3.6672992992885771E-004                  0.0000000000000000E+000                  1.3791472812079877E+000                  1.3493206292437705E+000                  2.5328942142517452E-001                  2.1410463398218510E-005                  6.4781660912543881E+008                  1.4204955390632880E+011 
                                      16                  2.9999999999927818E+000                  3.1000839747882880E-001                  4.1420078236062015E+000                 -8.9135328515033176E+000                  3.3305509007783227E+000                  6.9999999999959239E-001                  2.8000000000040770E-001                  1.9999999999999907E-002                  2.0417774239114754E+000                  1.9732044538415747E+004                  9.9955666412524702E-001                  2.0417557737079584E+000                 -9.9000000000000000E+001                  0.0000000000000000E+000                  3.6675594098716018E-004                  0.0000000000000000E+000                  1.3773880583949858E+000                  1.3479714496941841E+000                  2.5262900194649274E-001                  2.0709275820511607E-005                  6.4820732791371500E+008                  1.4204645538152133E+011 
                                      17                  2.9999999999923133E+000                  3.0999918710828289E-001                  4.1459613040346648E+000                 -8.8959779339592409E+000                  3.3520836395224500E+000                  6.9999999999959239E-001                  2.8000000000040770E-001                  1.9999999999999907E-002                  2.0417341230453099E+000                  1.9732881497221599E+004                  9.9953546609022559E-001                  2.0416925358412956E+000                 -9.9000000000000000E+001                  0.0000000000000000E+000                  3.6676090624448412E-004                  0.0000000000000000E+000                  1.3735637021004552E+000                  1.3447662514820145E+000                  2.5100389128936629E-001                  1.9951288372458165E-005                  6.5097551223435867E+008                  1.4204344294026221E+011 
                                      18                  2.9999999999913758E+000                  3.0998149447258011E-001                  4.1509717204760976E+000                 -8.8738886606052958E+000                  3.3792319027463740E+000                  6.9999999999959239E-001                  2.8000000000040770E-001                  1.9999999999999907E-002                  2.0416509469430593E+000                  1.9734489350511441E+004                  9.9949474704498265E-001                  2.0416114188924475E+000                 -9.9000000000000000E+001                  0.0000000000000000E+000                  3.6684033749391254E-004                  0.0000000000000000E+000                  1.3668929033150696E+000                  1.3388840218870406E+000                  2.4793628817424282E-001                  1.8312989493106192E-005                  6.5813857340790737E+008                  1.4203765637882864E+011 
                                      19                  2.9999999999904379E+000                  3.0996467722078203E-001                  4.1545536309057658E+000                 -8.8582153206970684E+000                  3.3985372984054241E+000                  6.9999999999959239E-001                  2.8000000000040770E-001                  1.9999999999999907E-002                  2.0415718893111552E+000                  1.9736017773002503E+004                  9.9945604420602763E-001                  2.0415528245511161E+000                 -9.9000000000000000E+001                  0.0000000000000000E+000                  3.6690700955029407E-004                  0.0000000000000000E+000                  1.3610823033883306E+000                  1.3336219337153001E+000                  2.4513082203821165E-001                  1.6568109228207308E-005                  6.6576287148636949E+008                  1.4203215633937708E+011 
                                      20                  2.9999999999899689E+000                  3.0995656594655641E-001                  4.1568824316012769E+000                 -8.8481793024989326E+000                  3.4109476193973034E+000                  6.9999999999959239E-001                  2.8000000000040770E-001                  1.9999999999999907E-002                  2.0415337594350134E+000                  1.9736755001994323E+004                  9.9943737764063534E-001                  2.0415151294950573E+000                 -9.9000000000000000E+001                  0.0000000000000000E+000                  3.6690509302084585E-004                  0.0000000000000000E+000                  1.3568962099541308E+000                  1.3297812376907208E+000                  2.4305305410212541E-001                  1.5662645619985272E-005                  6.7188182074790359E+008                  1.4202950364389389E+011 
                                      21                  2.9999999999895004E+000                  3.0994863952579504E-001                  4.1602908667136154E+000                 -8.8336971796198274E+000                  3.4289237626971043E+000                  6.9999999999959239E-001                  2.8000000000040770E-001                  1.9999999999999907E-002                  2.0414964992150946E+000                  1.9737475456366890E+004                  9.9941913681737493E-001                  2.0414604597045147E+000                 -9.9000000000000000E+001                  0.0000000000000000E+000                  3.6690913160315866E-004                  0.0000000000000000E+000                  1.3502523749614543E+000                  1.3236200096281481E+000                  2.3967211533249008E-001                  1.4739035205467962E-005                  6.8250031290415680E+008                  1.4202691145039413E+011 
                                      22                  2.9999999999885629E+000                  3.0993330536948127E-001                  4.1646410772635374E+000                 -8.8153098590318528E+000                  3.4517931564195021E+000                  6.9999999999959239E-001                  2.8000000000040770E-001                  1.9999999999999907E-002                  2.0414244189214483E+000                  1.9738869295025695E+004                  9.9938384974983163E-001                  2.0413898710006588E+000                 -9.9000000000000000E+001                  0.0000000000000000E+000                  3.6697601934189070E-004                  0.0000000000000000E+000                  1.3410409628621722E+000                  1.3149691380721078E+000                  2.3484044264577497E-001                  1.2875584022012228E-005                  6.9872841054156423E+008                  1.4202189682436517E+011 
                                      23                  2.9999999999876255E+000                  3.0991860535993787E-001                  4.1688075541616643E+000                 -8.7979059892148737E+000                  3.4735211508314405E+000                  6.9999999999959239E-001                  2.8000000000040770E-001                  1.9999999999999907E-002                  2.0413553219104927E+000                  1.9740205583647272E+004                  9.9935002315494270E-001                  2.0413221288607031E+000                 -9.9000000000000000E+001                  0.0000000000000000E+000                  3.6701821720845499E-004                  0.0000000000000000E+000                  1.3316740372432436E+000                  1.3060740397878539E+000                  2.2979723074339320E-001                  1.1025232209930219E-005                  7.1680954148894632E+008                  1.4201708974531299E+011 
                                      24                  2.9999999999866875E+000                  3.0990448138354854E-001                  4.1728039799659484E+000                 -8.7813892093535291E+000                  3.4942163096588152E+000                  6.9999999999959239E-001                  2.8000000000040770E-001                  1.9999999999999907E-002                  2.0412889347314187E+000                  1.9741489593808263E+004                  9.9931752316425870E-001                  2.0412569782936036E+000                 -9.9000000000000000E+001                  0.0000000000000000E+000                  3.6706044001164371E-004                  0.0000000000000000E+000                  1.3224481387656835E+000                  1.2972335849550209E+000                  2.2472084610706347E-001                  9.2265529762857546E-006                  7.3619152952830124E+008                  1.4201247118926480E+011 
                                      25                  2.9999999999857501E+000                  3.0989088317221675E-001                  4.1766422046578544E+000                 -8.7656762925378118E+000                  3.5139724076907042E+000                  6.9999999999959239E-001                  2.8000000000040770E-001                  1.9999999999999907E-002                  2.0412250208551876E+000                  1.9742725885600750E+004                  9.9928623398446437E-001                  2.0411941980329731E+000                 -9.9000000000000000E+001                  0.0000000000000000E+000                  3.6710323752942893E-004                  0.0000000000000000E+000                  1.3136091438242141E+000                  1.2886971367514004E+000                  2.1975513245750916E-001                  7.5146020392179842E-006                  7.5647028927964032E+008                  1.4200802470089542E+011 
                                      26                  2.9999999999848126E+000                  3.0987776694470714E-001                  4.1803327984128718E+000                 -8.7506951128762296E+000                  3.5328710006804966E+000                  6.9999999999959239E-001                  2.8000000000040770E-001                  1.9999999999999907E-002                  2.0411633742798796E+000                  1.9743918430818780E+004                  9.9925605476686297E-001                  2.0411335947914884E+000                 -9.9000000000000000E+001                  0.0000000000000000E+000                  3.6714669808397604E-004                  0.0000000000000000E+000                  1.3053562501676936E+000                  1.2806681461759268E+000                  2.1501397634088490E-001                  5.9136550160739097E-006                  7.7734985779028201E+008                  1.4200373594865121E+011 
                                      27                  2.9999999999838751E+000                  3.0986509432375969E-001                  4.1856504095015490E+000                 -8.7295091572434433E+000                  3.5597640759176445E+000                  6.9999999999959239E-001                  2.8000000000040770E-001                  1.9999999999999907E-002                  2.0411038144341518E+000                  1.9745070711147051E+004                  9.9922689711235357E-001                  2.0410470871030446E+000                 -9.9000000000000000E+001                  0.0000000000000000E+000                  3.6716314570727198E-004                  0.0000000000000000E+000                  1.2941975862328412E+000                  1.2697181786597984E+000                  2.0841190406065824E-001                  4.4479007112982292E-006                  8.0940532604098237E+008                  1.4199959237018393E+011 
                                      28                  2.9999999999820006E+000                  3.0984095274288775E-001                  4.1908218333030902E+000                 -8.7087469248604883E+000                  3.5861179861092674E+000                  6.9999999999959239E-001                  2.8000000000040770E-001                  1.9999999999999907E-002                  2.0409903566185008E+000                  1.9747266012893291E+004                  9.9917135358718623E-001                  2.0409599340881908E+000                 -9.9000000000000000E+001                  0.0000000000000000E+000                  3.6730486662559902E-004                  0.0000000000000000E+000                  1.2844293642631679E+000                  1.2600178135252100E+000                  2.0243714125660570E-001                  1.8469736538776175E-006                  8.4098373949198020E+008                  1.4199169910994910E+011 
                                      29                  2.9999999999809450E+000                  3.0982800537065741E-001                  4.1943992257948208E+000                 -8.6946211425330304E+000                  3.6041511220763236E+000                  6.9999999999959239E-001                  2.8000000000040770E-001                  1.9999999999999907E-002                  2.0409295106509209E+000                  1.9748443475813940E+004                  9.9914156630887307E-001                  2.0409000599769240E+000                 -9.9000000000000000E+001                  0.0000000000000000E+000                  3.6732039804470568E-004                  0.0000000000000000E+000                  1.2783404440375135E+000                  1.2539118564414384E+000                  1.9862177257207325E-001                  5.6134626006969961E-007                  8.6247822165721297E+008                  1.4198746605598456E+011 
                                      30                  2.9999999999798903E+000                  3.0981547124414488E-001                  4.1995604167830969E+000                 -8.6745943929069238E+000                  3.6298730113818536E+000                  6.9999999999959239E-001                  2.8000000000040770E-001                  1.9999999999999907E-002                  2.0408706084529653E+000                  1.9749583424129280E+004                  9.9911273060728845E-001                  2.0408143575814126E+000                 -9.9000000000000000E+001                  0.0000000000000000E+000                  3.6733647303397945E-004                  0.0000000000000000E+000                  1.2706971010882382E+000                  1.2461611615606296E+000                  1.9372062211240693E-001                 -5.6272582243190072E-007                  8.9193239003086877E+008                  1.4198336823007278E+011 
                                      31                  2.9999999999777813E+000                  3.0979152970685581E-001                  4.2059941023338565E+000                 -8.6496711818943499E+000                  3.6619648909221425E+000                  6.9999999999959239E-001                  2.8000000000040770E-001                  1.9999999999999907E-002                  2.0407581036088365E+000                  1.9751761031590740E+004                  9.9905765361144239E-001                  2.0407049841964628E+000                 -9.9000000000000000E+001                  0.0000000000000000E+000                  3.6744538894677614E-004                  0.0000000000000000E+000                  1.2634259109027974E+000                  1.2386235894145801E+000                  1.8888064070373797E-001                 -2.4233394263269321E-006                  9.2399055697577214E+008                  1.4197554126806674E+011 
                                      32                  2.9999999999756719E+000                  3.0976891980645377E-001                  4.2105303716249356E+000                 -8.6321583694900372E+000                  3.6845721067130284E+000                  6.9999999999959239E-001                  2.8000000000040770E-001                  1.9999999999999907E-002                  2.0406518620185707E+000                  1.9753817740187642E+004                  9.9900564280540949E-001                  2.0406263497076513E+000                 -9.9000000000000000E+001                  0.0000000000000000E+000                  3.6753079304504025E-004                  0.0000000000000000E+000                  1.2598319801000941E+000                  1.2347685052115005E+000                  1.8636086443576716E-001                 -3.8624512253542269E-006                  9.4243464889771461E+008                  1.4196815004063196E+011 
                                      33                  2.9999999999746172E+000                  3.0975806040107612E-001                  4.2134600386171943E+000                 -8.6210252444350228E+000                  3.6990166035382037E+000                  6.9999999999959239E-001                  2.8000000000040770E-001                  1.9999999999999907E-002                  2.0406008367588115E+000                  1.9754805641650790E+004                  9.9898066327638069E-001                  2.0405759689078571E+000                 -9.9000000000000000E+001                  0.0000000000000000E+000                  3.6753061171613746E-004                  0.0000000000000000E+000                  1.2581680646498750E+000                  1.2329129612771739E+000                  1.8512949593284830E-001                 -4.4147090821682360E-006                  9.5216149800554371E+008                  1.4196460021331052E+011 
                                      34                  2.9999999999735625E+000                  3.0974747505435990E-001                  4.2177212595647982E+000                 -8.6050608153469383E+000                  3.7198226344983252E+000                  6.9999999999959239E-001                  2.8000000000040770E-001                  1.9999999999999907E-002                  2.0405511004507821E+000                  1.9755768659009424E+004                  9.9895631475652846E-001                  2.0405031569321408E+000                 -9.9000000000000000E+001                  0.0000000000000000E+000                  3.6753776289489399E-004                  0.0000000000000000E+000                  1.2566781964626648E+000                  1.2311182094662831E+000                  1.8391410362109695E-001                 -4.8347020036704116E-006                  9.6262629879723310E+008                  1.4196114005836090E+011 
                                      35                  2.9999999999714531E+000                  3.0972706626961843E-001                  4.2231036984690240E+000                 -8.5849143731329249E+000                  3.7461036038495719E+000                  6.9999999999959239E-001                  2.8000000000040770E-001                  1.9999999999999907E-002                  2.0404552111604533E+000                  1.9757625510484595E+004                  9.9890937194187901E-001                  2.0404094366383827E+000                 -9.9000000000000000E+001                  0.0000000000000000E+000                  3.6761752817993538E-004                  0.0000000000000000E+000                  1.2564092347502696E+000                  1.2304229770154334E+000                  1.8339935198580165E-001                 -5.3857274185555478E-006                  9.6835121049883342E+008                  1.4195446904043274E+011 
                                      36                  2.9999999999693436E+000                  3.0970757991751796E-001                  4.2269398673238108E+000                 -8.5705739374372669E+000                  3.7648238950383344E+000                  6.9999999999959239E-001                  2.8000000000040770E-001                  1.9999999999999907E-002                  2.0403636600624275E+000                  1.9759398599186614E+004                  9.9886455289888831E-001                  2.0403415144685635E+000                 -9.9000000000000000E+001                  0.0000000000000000E+000                  3.6768393297199675E-004                  0.0000000000000000E+000                  1.2573108800480082E+000                  1.2310008739893654E+000                  1.8373129134510091E-001                 -5.6395548476042356E-006                  9.6724715663460779E+008                  1.4194809983054309E+011 
                                      37                  2.9999999999682889E+000                  3.0969815226677017E-001                  4.2294299140249576E+000                 -8.5613750058688769E+000                  3.7768713380685281E+000                  6.9999999999959239E-001                  2.8000000000040770E-001                  1.9999999999999907E-002                  2.0403193683939786E+000                  1.9760256490590516E+004                  9.9884286981441261E-001                  2.0402976860037616E+000                 -9.9000000000000000E+001                  0.0000000000000000E+000                  3.6768316103790452E-004                  0.0000000000000000E+000                  1.2583758955552520E+000                  1.2318518630385824E+000                  1.8425348322090335E-001                 -5.6514492310609789E-006                  9.6442007608962286E+008                  1.4194501845916910E+011 
